"compounds","diff_models","amerdata","nndata"
"CMP753",2.03827036079838,8.04156028517173,10.0798306459701
"CMP754",0.774984670031785,8.14364873263706,8.91863340266884
"CMP755",0.565039996644639,8.57132903550949,8.00628903886485
"CMP756",1.46200154276897,8.40589703327564,9.86789857604461
"CMP757",0.339331491293141,8.21563557917995,7.87630408788681
"CMP758",0.0940551066559152,8.49415144193181,8.4000963352759
"CMP759",1.28055536437762,8.89105079287409,10.1716061572517
"CMP760",1.2907130029461,8.14559739231362,9.43631039525972
"CMP761",0.892630561860015,8.18638881372242,9.07901937558244
"CMP762",2.10854664570432,8.6350395834851,6.52649293778078
"CMP763",0.588944740714051,8.26520854969537,7.67626380898132
"CMP764",1.72811834748836,8.05028938304759,9.77840773053595
"CMP765",1.87927634303961,9.44182868362401,7.5625523405844
"CMP766",0.253176322347704,8.07620616676294,8.32938248911064
"CMP767",0.872315531647849,8.05390663767286,7.18159110602501
"CMP768",3.47631019442401,8.92832110925114,5.45201091482713
"CMP769",1.07938389391805,8.42832158443311,7.34893769051506
"CMP770",0.82263677885035,8.53561806034498,7.71298128149463
"CMP771",1.40610161827097,8.76206705006873,7.35596543179776
"CMP772",1.6073367787294,8.59119218307978,10.1985289618092
"CMP773",4.28407770385445,8.55302647598654,4.26894877213209
"CMP774",0.840948075544857,9.2221305520642,8.38118247651934
"CMP775",2.1812394412808,8.27345436283728,6.09221492155648
"CMP776",0.0233510389084728,8.11190832723788,8.13525936614635
"CMP777",0.275111613424228,8.32521185777662,8.60032347120085
"CMP778",2.46792125404849,8.27276862771734,5.80484737366885
"CMP779",0.138080476864141,8.73087488721324,8.86895536407738
"CMP780",0.0487694829764784,8.41214961974014,8.46091910271662
"CMP781",0.179853509416144,8.33978475200433,8.15993124258819
"CMP782",0.579678571122505,8.92613339280661,9.50581196392912
"CMP783",0.740880857880146,8.89991257798925,8.1590317201091
"CMP784",1.05084733960651,8.08203821954148,9.13288555914799
"CMP785",0.580691439623511,8.11879339792603,7.53810195830252
"CMP786",1.38555370955466,8.86045051681503,10.2460042263697
"CMP787",2.01192818716557,8.02038079987874,10.0323089870443
"CMP788",0.724278880399313,8.4663161118047,7.74203723140539
"CMP789",0.678983740582005,8.81490339807771,8.13591965749571
"CMP790",0.314235146145279,8.17867684131785,8.49291198746313
"CMP791",1.93997922384215,8.65873354084165,6.7187543169995
"CMP792",0.851857125392984,8.31956489845204,9.17142202384502
"CMP793",0.692032563351693,8.22401076506101,8.9160433284127
"CMP794",1.2637769932562,8.73164317429275,7.46786618103655
"CMP795",2.76717926224677,8.19445359820102,10.9616328604478
"CMP796",2.0127556081949,8.61532033579127,6.60256472759638
"CMP797",0.657472285679392,8.03990453792742,8.69737682360681
"CMP798",0.0707987071561078,9.4135413081233,9.48434001527941
"CMP799",1.54042221223491,8.35339836397005,6.81297615173514
"CMP800",2.00907431816695,8.17920739252136,10.1882817106883
"CMP801",1.02204033378466,8.01888257461277,6.99684224082811
"CMP802",0.194744541863255,8.34036921658364,8.5351137584469
"CMP803",0.838305755484599,9.08743991404999,8.24913415856539
"CMP804",1.76749859937148,9.38596343705101,7.61846483767953
"CMP805",0.704519904909539,8.3730993604168,7.66857945550726
"CMP806",2.03286780654976,8.29313617328771,10.3260039798375
"CMP807",0.729192417517165,8.44882847234246,7.71963605482529
"CMP808",1.43862021470417,8.45487779087843,9.89349800558259
"CMP809",0.785912661763689,8.51777440793004,9.30368706969373
"CMP810",3.54822022054991,8.49710986003529,4.94888963948538
"CMP811",2.58613168011799,8.17108510575809,5.5849534256401
"CMP812",1.92208654662881,8.2548808661559,6.33279431952709
"CMP813",1.17732687067663,8.18362618590396,7.00629931522733
"CMP814",0.750407057851369,8.46204555224839,9.21245261009976
"CMP815",0.00899955270588926,8.36067909586491,8.35167954315902
"CMP816",0.14326003652951,9.10891584349406,8.96565580696455
"CMP817",0.85737519344611,8.31694404997382,9.17431924341993
"CMP818",0.888806394065188,8.02420154085288,7.13539514678769
"CMP819",1.48431294015105,8.83479921990912,10.3191121600602
"CMP820",0.178749442999196,8.14559739231362,7.96684794931442
"CMP821",2.15989380647775,8.28421433363119,10.4441081401089
"CMP822",0.741238262475093,8.18638881372242,8.92762707619751
"CMP823",4.18936250801127,8.49931835757197,4.3099558495607
"CMP824",2.20648723200588,8.6350395834851,6.42855235147922
"CMP825",1.22565098405469,8.20371127956815,9.42936226362284
"CMP826",0.0402611008232583,8.05028938304759,8.09055048387085
"CMP827",1.13321730876356,9.3090844796479,8.17586717088435
"CMP828",0.0789859781102376,8.04316561121281,8.12215158932305
"CMP829",0.279361398792851,8.07620616676294,8.35556756555579
"CMP830",1.51737018310095,7.96989293321804,9.48726311631899
"CMP831",2.21026887032659,8.44764284652096,6.23737397619437
"CMP832",1.43839846832268,8.07569456093204,6.63729609260937
"CMP833",3.17719577506975,8.59096932503179,5.41377354996204
"CMP834",0.296790865343453,8.42227224038419,8.12548137504074
"CMP835",0.191164937678201,8.61092831640936,8.41976337873116
"CMP836",0.927855762147351,8.0797126863987,9.00756844854605
"CMP837",0.359863461386115,8.13099192239607,7.77112846100996
"CMP838",0.121625913833196,9.47115710551234,9.59278301934554
"CMP839",2.55818488478383,8.2745437386749,10.8327286234587
"CMP840",0.686671043200058,8.22825103543785,7.54157999223779
"CMP841",0.441667746850078,8.33941322540989,7.89774547855981
"CMP842",2.33503759453634,8.09280688750262,10.427844482039
"CMP843",2.47843831363496,7.97694535615763,5.49850704252267
"CMP844",1.24424169516102,8.04161138092032,9.28585307608134
"CMP845",2.85976202872715,7.98938262764376,5.12962059891661
"CMP846",0.594555662355625,7.97677811667512,8.57133377903074
"CMP847",2.42438865015853,9.02339412358879,6.59900547343026
"CMP848",0.826207811499591,8.87736875357236,8.05116094207277
"CMP849",1.18593288859195,8.37996181795592,9.56589470654787
"CMP850",0.649992604904764,8.26528248438163,7.61528987947687
"CMP851",2.01269494554596,8.90326466036483,10.9159596059108
"CMP852",5.53082404402936,8.52051619454851,2.98969215051915
"CMP853",1.24294608368093,8.89991257798925,7.65696649430832
"CMP854",0.339567030500016,7.97465041916402,7.635083388664
"CMP855",2.17615572166399,8.01163567686292,10.1877913985269
"CMP856",1.98987784158329,8.25664537097972,10.246523212563
"CMP857",0.74583478106124,8.00946892604329,7.26363414498205
"CMP858",0.261447267711976,8.08424464587907,7.82279737816709
"CMP859",0.51095840894795,9.38099950177684,9.89195791072479
"CMP860",1.14488433557799,8.53911449931889,9.68399883489688
"CMP861",0.607461649333214,8.44473479519044,9.05219644452365
"CMP862",0.930728914029414,8.28600374260784,9.21673265663725
"CMP863",0.313078381194154,8.74398405399511,9.05706243518926
"CMP864",0.28332362447161,8.73107467661199,8.44775105214038
"CMP865",0.863134129862798,8.26704067126795,9.13017480113075
"CMP866",0.600067600291774,8.16787055636302,7.56780295607125
"CMP867",2.24001088473162,9.46455652816116,7.22454564342954
"CMP868",0.940228758254573,8.23805864254071,9.17828740079528
"CMP869",0.717890432591883,8.4409895075377,7.72309907494582
"CMP870",0.821428873796204,8.5319541158325,7.7105252420363
"CMP871",0.0117022306683037,8.74584559081893,8.75754782148723
"CMP872",1.57057483265484,8.03057686500704,9.60115169766188
"CMP873",1.19646861314048,9.2100472180185,8.01357860487802
"CMP874",1.77824739905004,8.29040268920194,10.068650088252
"CMP875",0.680468919401465,7.97886698544613,7.29839806604466
"CMP876",0.76195313922677,8.11102050714505,7.34906736791828
"CMP877",1.37210474263771,8.12141789740669,9.4935226400444
"CMP878",0.740249688816929,8.04625313876494,7.30600344994801
"CMP879",0.3713879538199,8.40867860088461,8.03729064706471
"CMP880",0.471447031861745,8.45487779087843,8.92632482274017
"CMP881",1.80507125211935,8.17395637587539,9.97902762799474
"CMP882",1.07129743254755,9.02329806542937,10.0945954979769
"CMP883",0.106533756666067,8.15233346236219,8.25886721902826
"CMP884",0.625485118587661,8.05586124441163,7.43037612582397
"CMP885",2.24717075112485,8.0807600369686,10.3279307880935
"CMP886",0.0807329504369605,8.21983970634692,8.30057265678388
"CMP887",0.783113493852714,8.46204555224839,9.2451590461011
"CMP888",0.786670836380626,8.91104777862263,9.69771861500326
"CMP889",1.35986359611111,8.02420154085288,6.66433794474177
"CMP890",0.40385334778073,8.37753977157792,8.78139311935865
"CMP891",1.73830592384034,8.49415144193181,10.2324573657721
"CMP892",0.22687854583007,7.97384944370426,7.74697089787419
"CMP893",3.2205145367772,9.19932189264417,5.97880735586697
"CMP894",1.46130471316714,8.14559739231362,9.60690210548076
"CMP895",0.576839282095977,8.18638881372242,7.60954953162644
"CMP896",0.517141469236082,8.635803923774,8.11866245453792
"CMP897",0.394302622565592,8.13347844080812,8.52778106337371
"CMP898",1.93307780576058,8.05028938304759,9.98336718880816
"CMP899",1.06200123072381,8.04575489851761,9.10775612924142
"CMP900",0.903288667145546,8.17942644373992,9.08271511088547
"CMP901",2.21712955224417,7.96989293321804,10.1870224854622
"CMP902",1.59536342750557,8.80377342537027,7.2084099978647
"CMP903",2.44804411301157,8.14904936570935,10.5970934787209
"CMP904",0.507048897461727,8.57326795983318,9.08031685729491
"CMP905",2.28684936540531,8.33453483857586,6.04768547317055
"CMP906",2.01893585179925,8.01359073962434,10.0325265914236
"CMP907",1.28164550825317,8.01120992079628,9.29285542904944
"CMP908",1.79276552038329,8.71394087663185,10.5067063970151
"CMP909",2.49904801772598,10.3181,7.81905198227402
"CMP910",0.681873769198473,9.1210173322645,9.80289110146297
"CMP911",2.13767398470974,8.78568960735109,6.64801562264135
"CMP912",4.73122538378274,9.65305019346888,4.92182480968614
"CMP913",1.48034594182214,8.10455532788774,6.6242093860656
"CMP914",2.0397540016077,8.05286906267175,6.01311506106405
"CMP915",0.881522248226366,8.62845674330246,9.50997899152883
"CMP916",2.03112548752606,8.27345436283728,6.24232887531122
"CMP917",1.41634428252215,8.08269689824721,6.66635261572506
"CMP918",0.634138345048498,8.22825103543785,7.59411269038935
"CMP919",2.2036287864155,7.98938262764376,5.78575384122826
"CMP920",3.64317113668817,8.26079940225082,4.61762826556265
"CMP921",1.53716696903659,8.46890082001007,10.0060677890467
"CMP922",0.629810364124495,8.24283315243443,8.87264351655893
"CMP923",0.233127371630689,8.13484431918888,7.90171694755819
"CMP924",1.10611108502145,7.99311290492114,9.09922398994259
"CMP925",0.463879322417574,9.02998969693754,9.49386901935511
"CMP926",0.949600251215569,8.12212628132318,9.07172653253875
"CMP927",0.0757871243738819,8.10903122639911,8.18481835077299
"CMP928",1.21002245172084,8.54896078307114,7.3389383313503
"CMP929",0.101608788268036,8.74764730735455,8.64603851908651
"CMP930",1.94604671870075,8.00946892604329,6.06342220734254
"CMP931",0.0851193642546901,7.96091651898456,8.04603588323925
"CMP932",0.901781820889981,8.01504723847784,8.91682905936782
"CMP933",0.306716324725418,8.45327419152452,8.75999051624994
"CMP934",0.651413884753026,8.86916439714135,8.21775051238832
"CMP935",0.133776513735109,8.73107467661199,8.8648511903471
"CMP936",1.02598233318975,8.24497262162513,7.21899028843538
"CMP937",0.879323075089059,8.38926241512924,7.50993934004018
"CMP938",0.894554995956142,8.93385218551246,9.8284071814686
"CMP939",1.26309561556601,8.97404759098947,7.71095197542346
"CMP940",0.779517092688771,8.13945776156328,8.91897485425205
"CMP941",1.15195017187349,8.27651220633046,9.42846237820395
"CMP942",0.592628169082971,8.32362309943697,8.91625126851994
"CMP943",1.66475314294682,8.1239203253778,9.78867346832462
"CMP944",1.55320995943491,8.59330336714362,10.1465133265785
"CMP945",0.732458162043104,7.98223336930606,8.71469153134916
"CMP946",0.035550931456779,8.94299965919881,8.97855059065559
"CMP947",0.776868731616435,7.95894249322796,8.7358112248444
"CMP948",2.80312787479006,9.25864334078251,6.45551546599245
"CMP949",2.04343705865251,8.02957839061454,5.98614133196203
"CMP950",0.344486760592712,8.19477367353592,7.85028691294321
"CMP951",0.0840195056207964,8.26708340584724,8.18306390022644
"CMP952",1.6260383722375,7.99988986183307,9.62592823407057
"CMP953",1.44900527154535,8.76930119593566,7.32029592439031
"CMP954",0.637734986043605,8.05586124441163,7.41812625836803
"CMP955",0.581132279482207,8.20273214473218,7.62159986524997
"CMP956",1.68724609878513,8.0807600369686,9.76800613575373
"CMP957",0.535728631815289,7.9703856862134,7.43465705439811
"CMP958",0.60288148748225,8.02872346125469,8.63160494873694
"CMP959",0.0287046119628656,8.21983970634692,8.24854431830979
"CMP960",0.572315540299673,8.11123915130763,8.6835546916073
"CMP961",0.292765979247532,8.49415144193181,8.20138546268428
"CMP962",0.00641213720299127,8.14559739231362,8.15200952951661
"CMP963",1.62141417662736,8.18638881372242,9.80780299034978
"CMP964",0.959120942704239,8.20371127956815,9.16283222227239
"CMP965",0.457521353085381,8.17942644373992,8.6369477968253
"CMP966",2.34052484850621,8.2061638429043,10.5466886914105
"CMP967",0.495811970230609,8.38073795183114,8.87654992206175
"CMP968",1.18300238665411,8.36589364122588,7.18289125457177
"CMP969",1.69538160102069,8.01359073962434,9.70897234064503
"CMP970",0.899717304191164,8.09729257675514,8.9970098809463
"CMP971",3.47518951128912,8.51667229313384,5.04148278184472
"CMP972",0.850398597827541,8.59416027692035,7.74376167909281
"CMP973",1.29500173168288,8.55302647598654,7.25802474430366
"CMP974",1.85974743498872,8.15468422962422,10.0144316646129
"CMP975",1.04505706760913,8.18584944774458,7.14079238013545
"CMP976",1.51034656220337,8.17598210959189,6.66563554738852
"CMP977",0.147672432721546,8.05554589390487,8.20321832662642
"CMP978",0.341236653144124,8.36029098051871,8.70152763366283
"CMP979",1.27944985533788,8.87736875357236,7.59791889823448
"CMP980",2.63824780227631,8.21521281685332,5.57696501457701
"CMP981",0.964238736279302,8.18926307771025,9.15350181398955
"CMP982",2.35855536743423,8.46890082001007,10.8274561874443
"CMP983",0.23823474999006,8.33978475200433,8.10155000201427
"CMP984",1.09738797405243,8.71135194595057,9.808739920003
"CMP985",0.754157394680742,8.33590194018285,7.58174454550211
"CMP986",1.3890853921954,8.66596745687215,7.27688206467675
"CMP987",0.77764889094156,8.2430060310215,7.46535714007994
"CMP988",0.0182955675696093,8.48100343613812,8.46270786856851
"CMP989",2.61762336785093,8.30312086011914,5.68549749226821
"CMP990",1.20266008418379,8.56412821578714,9.76678829997093
"CMP991",0.177973455002778,8.7435049951085,8.92147845011128
"CMP992",1.51678668280638,8.07799320628876,6.56120652348238
"CMP993",1.18398525101008,8.42622126711652,7.24223601610644
"CMP994",0.22975641739019,8.47300092188885,8.70275733927904
"CMP995",2.44296586162891,8.91555820934908,6.47259234772017
"CMP996",0.684845907794344,8.04354018609087,8.72838609388521
"CMP997",0.714530403360876,8.24497262162513,7.53044221826425
"CMP998",1.71415765175741,8.31747830066556,10.031635952423
"CMP999",0.655216337507955,8.98347419697914,9.6386905344871
"CMP1000",1.20373709015608,8.4409895075377,7.23725241738162
"CMP1001",0.862469339978278,7.99171334187637,7.12924400189809
"CMP1002",0.797569501581016,8.89681989618764,8.09925039460662
"CMP1003",0.946492883296726,8.97213378009572,8.025640896799
"CMP1004",0.762405226979642,7.96326307002322,8.72566829700286
"CMP1005",4.98962604810977,9.14655602305793,4.15692997494816
"CMP1006",0.064311263726097,8.2249389195503,8.1606276558242
"CMP1007",0.214022830205439,8.11737652151148,8.33139935171692
"CMP1008",1.78978718691142,9.38596343705101,7.59617625013959
"CMP1009",2.02524457349955,8.59026172923082,6.56501715573127
"CMP1010",0.5558803237207,8.21807642657503,7.66219610285433
"CMP1011",1.15923562092029,8.13824666861452,6.97901104769423
"CMP1012",0.658530013192117,8.76691085449346,8.10838084130134
"CMP1013",1.9474321648277,8.0965687445896,10.0440009094173
"CMP1014",0.0387359686452555,8.26708340584724,8.22834743720198
"CMP1015",2.98807752544791,8.24010598342872,5.25202845798081
"CMP1016",0.660401841562626,8.20273214473218,8.86313398629481
"CMP1017",2.26061756181374,8.0807600369686,10.3413775987823
"CMP1018",1.38019885157319,8.1819727715503,6.80177391997711
"CMP1019",0.283967612316116,8.2548808661559,7.97091325383979
"CMP1020",1.9649597132369,8.58974468621286,10.5547043994498
"CMP1021",0.836890456650091,8.12891680301346,7.29202634636337
"CMP1022",0.823725940580196,8.37633725855956,9.20006319913976
"CMP1023",1.37520489190493,8.41775814763128,9.79296303953621
"CMP1024",0.779320548344941,8.91104777862263,9.69036832696757
"CMP1025",0.564366978269888,8.37753977157792,8.94190674984781
"CMP1026",1.27591802723796,7.99073000262057,9.26664802985853
"CMP1027",1.05385760876112,7.96521485954161,9.01907246830273
"CMP1028",0.0221323201848147,8.15616730538159,8.13403498519678
"CMP1029",1.14024917110409,8.05492376479847,9.19517293590256
"CMP1030",1.20026156132624,9.01271233544059,7.81245077411435
"CMP1031",0.438748611457687,8.13347844080812,8.57222705226581
"CMP1032",2.38596601039552,8.03307768981209,10.4190437002076
"CMP1033",2.29252852389208,8.12336173313517,5.83083320924309
"CMP1034",0.239683114401362,8.84197612835997,9.08165924276133
"CMP1035",2.44127956234888,8.70491716143429,6.26363759908541
"CMP1036",2.46836668651088,8.14764561587026,5.67927892935938
"CMP1037",0.49002571622805,8.27792768613185,8.7679534023599
"CMP1038",0.841076882182865,8.06413332890088,8.90521021108374
"CMP1039",1.07446187060847,8.91109917577759,9.98556104638606
"CMP1040",2.22596667902683,8.41374626607733,10.6397129451042
"CMP1041",1.30381334258998,9.32704897784554,8.02323563525556
"CMP1042",0.742545137097387,8.16848273679905,8.91102787389644
"CMP1043",0.57140397351356,8.30903409990338,8.88043807341694
"CMP1044",0.461234542034457,8.12868660874201,8.58992115077647
"CMP1045",0.0338274101051059,8.09881460166207,8.13264201176718
"CMP1046",0.45572459176657,8.36029098051871,8.81601557228528
"CMP1047",2.63556293336838,8.21521281685332,5.57964988348494
"CMP1048",3.10722544047464,8.26079940225082,5.15357396177618
"CMP1049",1.95908151947677,8.27208978497114,10.2311713044479
"CMP1050",0.901020479620824,8.31499056023501,9.21601103985583
"CMP1051",1.98115260242849,8.71135194595057,10.6925045483791
"CMP1052",1.72903539006399,8.12645324103697,6.39741785097298
"CMP1053",2.67124211760594,8.98337894688482,6.31213682927887
"CMP1054",2.88665127348163,8.05858883867863,10.9452401121603
"CMP1055",0.123011813167555,8.91540707211329,9.03841888528084
"CMP1056",4.59443941837096,8.51424560537409,3.91980618700313
"CMP1057",0.611394398356026,8.74398405399511,8.13258965563908
"CMP1058",0.840679704003907,8.23225856469866,9.07293826870257
"CMP1059",0.955554163307745,8.01787444543301,7.06232028212527
"CMP1060",1.19840645407888,8.02255568863245,6.82414923455357
"CMP1061",0.679387647046111,8.98347419697914,9.66286184402525
"CMP1062",0.0651432877469524,8.33845330227301,8.27331001452606
"CMP1063",0.787879379597879,8.97029482084828,9.75817420044616
"CMP1064",1.47151811074404,8.17552215726717,9.64704026801121
"CMP1065",0.487304708771638,8.06418254473596,7.57687783596432
"CMP1066",0.652243776789787,8.03057686500704,8.68282064179683
"CMP1067",2.41361334660322,8.30097379473156,5.88736044812834
"CMP1068",0.124491185262917,8.14871294607954,8.02422176081662
"CMP1069",0.103191250836162,7.9935173180377,7.89032606720154
"CMP1070",1.20852727096121,8.06716181223775,9.27568908319896
"CMP1071",1.24853830449808,8.40902967712154,7.16049137262346
"CMP1072",0.859546176792467,9.08743991404999,8.22789373725752
"CMP1073",1.15426821364722,8.06956048439861,9.22382869804583
"CMP1074",0.363133921503868,8.40517612599858,8.04204220449471
"CMP1075",0.323277882351961,8.26989904694691,8.59317692929887
"CMP1076",0.646311460828358,8.36103043961499,7.71471897878663
"CMP1077",1.4993189993532,7.97181243979424,9.47113143914744
"CMP1078",1.05611412884674,8.0965687445896,9.15268287343634
"CMP1079",2.16666502064901,8.21877066895241,10.3854356896014
"CMP1080",0.000925550165598921,8.12386988634111,8.12294433617551
"CMP1081",1.01328943635544,8.21913932295237,9.23242875930781
"CMP1082",2.48882755953803,8.24010598342872,5.75127842389069
"CMP1083",1.43701270166841,8.0807600369686,9.51777273863701
"CMP1084",1.47133776323424,8.58974468621286,10.0610824494471
"CMP1085",0.431622642043029,8.44619033193882,8.01456768989579
"CMP1086",1.81440205683529,8.49415144193181,10.3085534987671
"CMP1087",0.003773491797463,7.97384944370426,7.97762293550172
"CMP1088",1.11844153069902,8.21300531308575,9.33144684378477
"CMP1089",2.48048381362456,8.06299697075726,10.5434807843818
"CMP1090",1.01588710003266,9.01271233544059,7.99682523540793
"CMP1091",1.00875044436728,8.20371127956815,9.21246172393543
"CMP1092",1.62098920408746,9.55642941404525,7.93544020995779
"CMP1093",2.33080733469313,8.12336173313517,5.79255439844204
"CMP1094",0.792805521172353,8.84677217826388,9.63957769943623
"CMP1095",1.30546027623629,8.06115644043118,6.75569616419489
"CMP1096",0.698520085352501,8.34693951377718,7.64841942842468
"CMP1097",1.81416977922959,8.51667229313384,6.70250251390425
"CMP1098",2.60167416029716,8.66527407132172,6.06359991102456
"CMP1099",0.85743197135135,8.00553171748549,7.14809974613414
"CMP1100",0.420031542337608,8.13131871210917,8.55135025444678
"CMP1101",1.63195541837887,8.32122193710117,9.95317735548004
"CMP1102",0.951998238001858,8.62845674330246,9.58045498130432
"CMP1103",1.10125206225162,9.24188991562349,8.14063785337187
"CMP1104",1.73726690896437,7.96993932793196,9.70720623689633
"CMP1105",2.32271803596336,8.04019451676661,5.71747648080325
"CMP1106",2.3256766929273,8.07750472294569,10.403181415873
"CMP1107",0.827646990216259,8.38516114635781,9.21280813657407
"CMP1108",1.36672682538676,8.05554589390487,6.68881906851811
"CMP1109",0.23843698809627,8.03122021078977,7.7927832226935
"CMP1110",0.968248053024144,8.26626184195194,9.23450989497608
"CMP1111",0.893996826078087,8.78316158229446,9.67715840837255
"CMP1112",0.318308894599629,8.14247436074916,7.82416546614953
"CMP1113",1.19414664102087,9.63910723177832,8.44496059075745
"CMP1114",2.28213367968195,8.64769945264149,6.36556577295954
"CMP1115",0.571804722873769,8.16906067876878,7.59725595589501
"CMP1116",3.97649793655087,8.08541559578249,4.10891765923162
"CMP1117",2.50502365990725,8.00946892604329,5.50444526613604
"CMP1118",0.393910587938985,8.35876322812496,8.75267381606395
"CMP1119",2.75358525419666,8.05858883867863,10.8121740928753
"CMP1120",2.12123737787211,8.50358663309202,10.6248240109641
"CMP1121",0.0688170923700362,8.26033678862814,8.32915388099818
"CMP1122",0.279469649662721,8.28474870001375,8.00527905035103
"CMP1123",0.750210365957427,8.40782550086517,9.1580358668226
"CMP1124",3.54169262431052,8.07222616091528,4.53053353660476
"CMP1125",3.6657812417165,8.65873354084165,4.99295229912515
"CMP1126",1.72809432627465,8.01787444543301,6.28978011915836
"CMP1127",1.2706062566193,8.25034357435407,9.52094983097337
"CMP1128",1.5114397423019,8.40588158217442,6.89444183987252
"CMP1129",0.218919820631148,8.33845330227301,8.55737312290416
"CMP1130",0.810255628044073,9.35986391954441,10.1701195475885
"CMP1131",2.42594497449463,9.133405081927,6.70746010743237
"CMP1132",0.255776112310974,8.04176525320399,7.78598914089302
"CMP1133",0.629556743786583,8.03990453792742,8.669461281714
"CMP1134",0.233050311381721,8.41648755011039,8.18343723872867
"CMP1135",0.769795685050605,8.02302819770762,8.79282388275822
"CMP1136",2.01313769277441,8.24183147347367,10.2549691662481
"CMP1137",0.150658201997555,8.23521071799293,8.38586891999048
"CMP1138",0.558619658894603,8.92624188980701,9.48486154870161
"CMP1139",1.70709883798925,8.20485579886343,9.91195463685268
"CMP1140",1.23394727396629,7.97540279009751,6.74145551613122
"CMP1141",1.22773092700352,8.14511001824599,9.37284094524951
"CMP1142",3.35430257797304,8.32590114259743,4.97159856462439
"CMP1143",1.39217664218538,8.12141789740669,9.51359453959207
"CMP1144",2.08894518724931,8.10016725797088,10.1891124452202
"CMP1145",0.384260745475798,8.18475563773421,7.80049489225841
"CMP1146",0.975296684445419,8.76691085449346,7.79161417004804
"CMP1147",0.872016449147708,8.12386988634111,8.99588633548882
"CMP1148",1.84638172130698,8.1819727715503,6.33559105024332
"CMP1149",0.447900740328311,8.64152839299338,9.08942913332169
"CMP1150",0.382328120137938,8.43294409918888,8.05061597905094
"CMP1151",1.42346799478734,8.58974468621286,10.0132126810002
"CMP1152",2.07937960744743,8.05935730164335,10.1387369090908
"CMP1153",1.66487088376904,8.44460530068184,10.1094761844509
"CMP1154",1.10813197436068,8.03009322422577,9.13822519858645
"CMP1155",3.94256247191412,9.19932189264417,5.25675942073005
"CMP1156",1.37591763087363,8.37586737026696,6.99994973939333
"CMP1157",0.570288390906292,8.80000871585307,9.37029710675936
"CMP1158",2.4527296879034,8.06299697075726,10.5157266586607
"CMP1159",3.06057506008995,7.9744949118167,4.91391985172675
"CMP1160",0.142560657467682,8.88248692183473,8.73992626436705
"CMP1161",0.41019392323527,8.16150268356859,7.75130876033332
"CMP1162",2.31945310261487,8.12336173313517,5.8039086305203
"CMP1163",0.290890258489511,7.9872952377632,8.27818549625271
"CMP1164",2.03460994220322,8.14961379991641,6.1150038577132
"CMP1165",1.55411699015587,8.55270739408847,6.9985904039326
"CMP1166",0.310970851807677,8.09413462508003,7.78316377327235
"CMP1167",1.5585645663764,8.26742754472517,9.82599211110157
"CMP1168",0.440745399013291,8.78050242813791,8.33975702912462
"CMP1169",2.02791244251416,8.03976749281939,6.01185505030523
"CMP1170",2.83555701713205,8.39932597651364,5.56376895938159
"CMP1171",0.265494512039043,8.00739172483175,7.74189721279271
"CMP1172",0.257508972560236,8.05670681975811,7.79919784719787
"CMP1173",1.16159646430257,8.31799390983859,9.47959037414116
"CMP1174",0.318103387900057,8.02235627024383,7.70425288234377
"CMP1175",0.928184325888049,9.08960432840843,10.0177886542965
"CMP1176",1.25693762094754,8.00109802049862,6.74416039955108
"CMP1177",0.839733799695136,8.38516114635781,9.22489494605295
"CMP1178",2.85155570271612,8.23217295138702,5.38061724867089
"CMP1179",0.520649777274871,8.140197574727,7.61954779745213
"CMP1180",2.77212815178342,8.03267347117724,5.26054531939382
"CMP1181",1.31563190285877,8.16590532741506,9.48153723027383
"CMP1182",1.94039635803852,7.96098831460319,6.02059195656467
"CMP1183",1.08273876723116,8.30526647770364,9.3880052449348
"CMP1184",1.26216989007374,8.14247436074916,6.88030447067542
"CMP1185",2.19766996986556,8.64769945264149,6.45002948277593
"CMP1186",3.01569823963021,8.05858883867863,11.0742870783088
"CMP1187",1.31469402447908,9.19405569843693,10.508749722916
"CMP1188",0.552088273457514,8.58677285455557,8.03468458109806
"CMP1189",0.108725379951396,8.01418700733283,8.12291238728423
"CMP1190",0.126971952877453,8.91540707211329,9.04237902499074
"CMP1191",0.742842184039369,8.01804515873591,7.27520297469654
"CMP1192",0.262439209545875,8.43159278117707,8.69403199072294
"CMP1193",2.66187486557595,8.23600180167904,10.897876667255
"CMP1194",2.84705962911783,9.09909556134438,6.25203593222655
"CMP1195",0.844787280100769,8.94575748025612,8.10097020015535
"CMP1196",1.0079434814392,8.1087483793181,7.10080489787891
"CMP1197",0.335217964339281,8.26591316711406,8.60113113145334
"CMP1198",0.502878908568614,8.13945776156328,7.63657885299467
"CMP1199",1.20128532316575,7.97343739083029,9.17472271399604
"CMP1200",1.73254783704375,8.57441951112323,10.306967348167
"CMP1201",0.142934633206767,8.83007191590656,8.97300654911333
"CMP1202",0.774903227286501,9.81979537331104,9.04489214602454
"CMP1203",0.372121688621584,8.24369153464729,7.87156984602571
"CMP1204",0.128645918059547,8.15304766636001,8.02440174830046
"CMP1205",1.70777561497984,8.76691085449346,7.05913523951362
"CMP1206",1.98216941699217,8.25954141538815,10.2417108323803
"CMP1207",0.118837885645116,8.05995929054392,7.94112140489881
"CMP1208",0.304109335801341,8.12386988634111,7.81976055053977
"CMP1209",1.31892715510492,9.23943782089026,7.92051066578534
"CMP1210",2.1961266441126,8.58974468621286,10.7858713303255
